000000	000000343218.bin	person/COCO_val2014_000000343218.jpg	1	f0b087ced78170d64c361a041cdec00a03e6aa504c23bd2bf9fca578e06135d9	d8800edddcc3c6ad6d7892948bf4faf4eadd3996b940b2b8682493f6d0afbba1
000001	000000332570.bin	person/COCO_val2014_000000332570.jpg	1	690c561e0952a177315cc7b879fabafab4999a18fdff56295b3069f089822bc9	ba9e014d0c66952995203b00194858d2893af76b227fa6913ed25e934781127f
000002	000000352684.bin	person/COCO_val2014_000000352684.jpg	1	d0c9ab1aa796993028e87ff0762f8c9e464dce25a698229cae9367f47356c60f	806cfcff9050c4eae92e3289f14b31357de195954715564e01fd135873a020b7
000003	000000003934.bin	person/COCO_val2014_000000003934.jpg	1	c618c8afe33c7d9db57138f6edc5afa4f77861f34b7a8e544ce3dd93daf85d99	dd60eb3bf9c51353c1abf6749da2a1d914daf93ed18588ffeec61993391494a9
000004	000000272566.bin	person/COCO_val2014_000000272566.jpg	1	ab20df08f24bb5d4a931d15728111a6a55aa0df641c285a1239e785e286c6fef	00f5b211248743315d566009cc3818243e0d9667d9d36257d4b247e41010f558
000005	000000187243.bin	person/COCO_val2014_000000187243.jpg	1	bf702097cbf148ffde8ca3689667da2ae63b1dd9e05a4787da782c35571cfeac	9bb0082520138a56091eeb3bf61f7066441944f2a69e605f8e9c96a6f7eb5124
000006	000000577539.bin	person/COCO_val2014_000000577539.jpg	1	3f0af10427eb4d6b2d0ee2e1d15ffeb0123d18eb43371ac44366fe94aabb5f9e	27703e68120ae09f41a90d2b21235d372128d2bcb6fceec7b20adab202064e40
000007	000000329323.bin	person/COCO_val2014_000000329323.jpg	1	e7eebbf8833498d01847ede9a1b8a1364c4576fcc93762dc0a0d9c2f7a1ac83d	827c462095fd254524c776f80a6406de52d04329b21a1c334a4aa2d0b6187e28
000008	000000334483.bin	person/COCO_val2014_000000334483.jpg	1	cfba1de645b37afb75afd72723c7d7083ff01b0397f93904b7970003b2de0153	9f7721a5a225bd444e6a9f4e5d7cc257e1f439a2bba7d121bcba1424dd242352
000009	000000281414.bin	person/COCO_val2014_000000281414.jpg	1	247b163ab6a5e803916ecbe0d7f1ec3d0d04d8e4f7bd4dcc11bef374ae4cdb4b	0bcf9906bf8f3eb4fbfac37cd5b39e8b4e59a7f7074413ced076b06487fcf3df
000010	000000232563.bin	person/COCO_val2014_000000232563.jpg	1	bb41a906d97065e5684038c0171172eb08b59ff256add6929cf98f859a8927f3	7ee762fe93e8a321ea924650f0f7dcf09de01534dce3669467620799e203f5cd
000011	000000199055.bin	person/COCO_val2014_000000199055.jpg	1	48ab161e3b14a9ad52273112927053480c236a6d9b181063b3883d1aad43906d	d4f0dc37b9226260b026a232b0a7ab566ad6cac6c55c4efaac3675db7fc2d1a6
